Solution,D_RT,O_RT,R_RT,C_RT,D_TT,O_TT,R_TT,D_Cont,O_Cont,R_Cont,C_Cont,D_Ins,O_Ins,R_Ins,C_Ins,D_JLA,R_JLA,O_JLA,C_JLA
587,0.118584,1,0.302149,0.112084,0.03329,0.997221,0.053325,0.046103,0.00551,0.030591,0.028113,1.566121,4.361938,1.678225,1.090877,0.091919,0.056912,0.029633,0.408511
588,0.113806,1,0.280617,0.079139,0.040659,0.988522,0.029688,0.029961,0.037334,0.026381,0.026611,2.59275,3.410247,3.292954,2.685208,0.107746,0.115758,0.028697,0.402527
589,0.085065,1,0.281041,0.054281,0.050944,0.977179,0.032027,0.056909,0.03288,0.020696,0.022074,0.36962,1.26075,2.93351,1.707555,0.116568,0.124766,0.040899,0.367901
590,0.083926,1,0.235799,0.052251,0.034081,0.97956,0.050171,0.074309,0.004802,0.066007,0.059929,2.810718,1.157905,2.299413,1.533826,0.138461,0.129166,0.012787,0.366196
591,0.124743,1,0.305566,0.138138,0.020911,0.967091,0.009452,0.073506,0.043256,0.026901,0.037007,0.597834,1.193393,1.56503,0.454186,0.073396,0.069646,0.058559,0.428362
592,0.076555,1,0.284529,0.080163,0.01427,0.964195,0.024231,0.031148,0.063625,0.056175,0.027393,2.203423,4.33963,0.856232,0.558882,0.070015,0.13114,0.043741,0.4099
593,0.142222,1,0.298142,0.088,0.05865,0.975157,0.02648,0.011722,0.045907,0.076286,0.04561,2.275694,2.881421,2.928854,2.361216,0.142659,0.090907,0.037207,0.427106
594,0.103556,1,0.29719,0.07541,0.044125,0.983673,0.010074,0.032374,0.051133,0.05067,0.009446,1.353816,2.591376,2.407508,2.622992,0.130769,0.10605,0.020645,0.384248
595,0.105303,1,0.236928,0.053584,0.016868,1.019781,0.075076,0.057897,0.012109,0.012494,0.055668,2.176752,2.650751,1.108693,1.390294,0.089742,0.086681,0.021202,0.424901
596,0.080454,1,0.268901,0.072367,0.057792,0.99226,0.028352,0.060111,0.047698,0.01765,0.044911,2.391049,3.343379,0.267253,1.044723,0.113633,0.119665,0.030324,0.373281
597,0.129647,1,0.268344,0.058433,0.005037,1.012429,0.021804,0.018802,0.061232,0.037534,0.00904,3.197687,1.498199,0.780845,2.072392,0.08409,0.104786,0.014902,0.415216
598,0.102503,1,0.244451,0.134706,0.053503,1.03209,0.010539,0.036539,0.038337,0.013654,0.021401,0.894101,0.763977,1.946962,1.085593,0.132047,0.069006,0.034426,0.371617
599,0.118803,1,0.298876,0.115679,0.061477,0.993585,0.052785,0.080397,0.023821,0.040223,0.049606,3.429535,2.766884,1.339883,1.009622,0.109776,0.087801,0.02864,0.408677
600,0.112373,1,0.303339,0.115093,0.041797,0.974551,0.009705,0.056121,0.045008,0.026884,0.028981,4.138341,4.193869,1.812567,1.122921,0.141541,0.10995,0.06696,0.360012
601,0.10571,1,0.273031,0.077645,0.049382,0.984216,0.040225,0.049203,0.059172,0.005059,0.012977,1.703868,3.068897,1.140986,1.638639,0.082244,0.123504,0.071921,0.423513
602,0.095903,1,0.297561,0.094117,0.053716,1.038013,0.032516,0.038297,0.041774,0.017153,0.047858,3.737615,3.810013,2.492865,1.073948,0.116995,0.057755,0.070257,0.411809
603,0.107922,1,0.232259,0.12388,0.048587,1.011038,0.002288,0.023283,0.015507,0.007388,0.046421,1.959537,4.353578,3.242926,0.936169,0.126166,0.089322,0.026986,0.358407
604,0.067099,1,0.218909,0.067117,0.046374,1.012341,0.008751,0.044314,0.050759,0.049621,0.008105,1.974753,0.624578,0.20018,0.707828,0.099098,0.124989,0.040311,0.363975
605,0.079154,1,0.274336,0.122157,0.022795,0.995345,0.06014,0.056271,0.000569,0.068604,0.003753,2.944382,0.676839,3.124875,2.030747,0.093586,0.131531,0.078196,0.365104
606,0.110764,1,0.304435,0.132312,0.001378,1.02354,0.024061,0.070264,0.011578,0.067409,0.000585,4.032603,2.449124,1.003611,1.703874,0.093077,0.101138,0.074126,0.373944
607,0.084351,1,0.300668,0.085976,0.026238,1.009773,0.015848,0.04377,0.027408,0.075533,0.004308,0.772423,3.930397,1.914838,1.99284,0.095781,0.115363,0.065362,0.405642
608,0.06965,1,0.291448,0.083742,0.019925,0.999222,0.002107,0.024242,0.040681,0.057236,0.027596,0.156296,3.94995,2.426017,0.164988,0.115164,0.089572,0.057662,0.351337
609,0.078403,1,0.27924,0.083881,0.045922,1.012074,0.045767,0.04075,0.004695,0.03452,0.044268,1.925689,3.690745,0.736768,2.42233,0.072975,0.10409,0.045635,0.424138
610,0.140963,1,0.24152,0.092642,0.021131,0.980375,0.022595,0.042286,0.049296,0.070457,0.059202,3.688191,0.844965,3.584844,1.63376,0.096654,0.12051,0.070075,0.423771
611,0.072625,1,0.229664,0.14044,0.035093,1.00518,0.04854,0.081557,0.043108,0.02059,0.027267,0.462372,3.311218,2.066938,0.435519,0.084585,0.099059,0.024131,0.393219
612,0.097173,1,0.249518,0.102185,0.049232,0.995267,0.006542,0.018338,0.007266,0.056724,0.026335,0.300677,2.100818,0.723086,1.422699,0.100802,0.08908,0.054047,0.387175
613,0.09085,1,0.276853,0.057273,0.004573,1.014895,0.044102,0.039892,0.055577,0.016709,0.002335,2.59058,1.705926,0.720871,1.488068,0.087652,0.126832,0.052588,0.35396
614,0.089726,1,0.248161,0.120701,0.020671,0.96601,0.05856,0.067721,0.058511,0.082824,0.026909,3.216014,3.36065,2.952514,2.321372,0.107728,0.087274,0.086985,0.415782
615,0.148916,1,0.271574,0.077892,0.051287,1.018688,0.020512,0.081443,0.018296,0.060871,0.013294,1.40404,2.503923,1.755174,2.471652,0.094813,0.133504,0.08806,0.357291
616,0.149985,1,0.263298,0.059614,0.031396,1.015946,0.0626,0.079131,0.024214,0.046627,0.006805,3.245805,2.427913,2.447148,2.790466,0.073013,0.088335,0.024573,0.377031
617,0.073547,1,0.238274,0.064967,0.00984,0.966328,0.032066,0.061387,0.003357,0.030697,0.054447,3.041454,1.3943,3.117919,1.60176,0.119331,0.069782,0.057403,0.383754
618,0.129802,1,0.279488,0.139061,0.051619,0.958391,0.036315,0.033486,0.019751,0.014435,0.016863,1.330137,3.248241,2.655972,1.907553,0.099253,0.081364,0.089639,0.402449
619,0.070903,1,0.295577,0.088583,0.015864,1.006284,0.074091,0.026689,0.053857,0.079684,0.020418,3.528888,3.760414,2.977313,1.722923,0.110484,0.102178,0.035888,0.391292
620,0.078288,1,0.266552,0.090388,0.045724,0.981484,0.074698,0.069588,0.059691,0.067505,0.038185,1.891576,2.988065,1.282666,0.719096,0.089658,0.079053,0.074503,0.353423
621,0.091258,1,0.239222,0.134221,0.01306,0.970095,0.040963,0.032562,0.064735,0.039141,0.050738,1.420481,2.500118,0.354778,1.112571,0.092849,0.081465,0.08926,0.364847
622,0.090322,1,0.263723,0.070888,0.006997,1.028171,0.027704,0.05184,0.05124,0.04157,0.030642,2.520635,1.068492,1.578194,0.583018,0.0842,0.110817,0.068542,0.412764
623,0.139376,1,0.234872,0.100689,0.024498,0.960385,0.049475,0.066253,0.018134,0.040902,0.00089,1.212516,1.163126,1.752199,1.219966,0.131322,0.084597,0.072616,0.414835
624,0.087622,1,0.298505,0.105734,0.016934,0.962371,0.069072,0.06094,0.04732,0.070067,0.05266,4.004823,4.115824,2.037708,1.328527,0.126205,0.120582,0.016482,0.352632
625,0.142618,1,0.237336,0.124545,0.035221,1.001391,0.031598,0.04956,0.001648,0.005099,0.006362,4.007879,1.479205,3.03768,2.506285,0.089178,0.090301,0.075704,0.392758
626,0.093508,1,0.256199,0.075791,0.054869,1.030436,0.035979,0.058307,0.054379,0.052182,0.021002,3.392956,2.125969,1.421662,1.875189,0.142862,0.080388,0.03257,0.351292
627,0.089231,1,0.238917,0.062745,0.019143,1.037418,0.064757,0.037881,0.002303,0.081852,0.033887,1.427247,1.103811,0.12324,1.667312,0.085482,0.094471,0.083872,0.367365
628,0.129903,1,0.237636,0.095642,0.063364,0.956407,0.023531,0.040313,0.031815,0.07815,0.007809,2.61915,1.68306,2.365898,1.279533,0.070296,0.132903,0.062921,0.375681
629,0.104221,1,0.267594,0.061528,0.014905,0.989966,0.043298,0.068377,0.034982,0.014301,0.045752,1.296156,4.189206,2.584523,2.503907,0.084474,0.133061,0.072006,0.370574
630,0.102191,1,0.246824,0.065224,0.035354,1.012196,0.065138,0.057515,0.044437,0.023186,0.011188,0.279658,1.650635,2.938364,0.32154,0.068167,0.07946,0.045533,0.400167
631,0.081813,1,0.22325,0.13275,0.042176,0.956564,0.04802,0.061912,0.000062,0.063578,0.052762,1.84241,2.309587,2.832367,2.250736,0.139174,0.11321,0.087404,0.35698
632,0.091846,1,0.298836,0.069488,0.005136,0.950621,0.007972,0.025596,0.045354,0.077252,0.011618,1.227459,1.242779,1.540037,0.884711,0.066857,0.070741,0.055093,0.407895
633,0.153055,1,0.271377,0.084915,0.055045,1.029045,0.029955,0.065646,0.03157,0.019033,0.023599,2.326384,3.233614,2.293986,1.271237,0.129053,0.102815,0.015126,0.416291
634,0.100348,1,0.298585,0.054733,0.018342,0.993233,0.04373,0.023128,0.035029,0.010808,0.015555,1.988159,2.639877,2.004089,2.076503,0.074618,0.059623,0.042645,0.407215
635,0.097341,1,0.294939,0.117626,0.051997,0.971881,0.022936,0.049882,0.015968,0.025825,0.029163,3.056474,0.721177,0.349781,1.746242,0.084048,0.092495,0.090844,0.427645
636,0.076383,1,0.229907,0.124934,0.015827,0.961593,0.009162,0.058886,0.009476,0.040817,0.033172,0.492948,2.785137,0.302198,1.896071,0.081024,0.106313,0.022804,0.387823
637,0.08768,1,0.218788,0.126514,0.060077,1.034258,0.040209,0.048361,0.01149,0.016515,0.049083,1.764401,2.066203,1.137506,2.173737,0.068103,0.10873,0.041854,0.428087
638,0.116,1,0.276176,0.093092,0.039605,1.017724,0.034416,0.013657,0.038016,0.054586,0.000157,2.250541,3.866792,0.484621,0.448244,0.098661,0.107136,0.08775,0.404784
639,0.136227,1,0.219299,0.107129,0.0315,0.953162,0.028606,0.049364,0.033119,0.033399,0.034273,2.179887,4.251933,1.572295,0.391867,0.106636,0.106443,0.090154,0.390392
640,0.130459,1,0.253132,0.086978,0.02671,0.987586,0.051916,0.057401,0.064407,0.021752,0.007403,2.41245,2.405462,1.639259,1.808417,0.09853,0.079748,0.021832,0.428003
641,0.125846,1,0.244184,0.052434,0.025775,1.01381,0.069035,0.070809,0.062844,0.005753,0.029692,0.496175,2.579976,2.180385,1.194354,0.082408,0.059997,0.052198,0.366049
642,0.069117,1,0.29446,0.07069,0.059293,1.016775,0.058984,0.077055,0.021741,0.082081,0.015498,3.376284,3.527508,3.131021,2.347255,0.075972,0.112792,0.021408,0.366772
643,0.072349,1,0.25386,0.111383,0.033026,1.022501,0.049733,0.032641,0.029703,0.010784,0.005017,2.130834,1.714062,0.846878,0.671124,0.114526,0.127765,0.069897,0.366641
644,0.095613,1,0.300957,0.12054,0.041482,0.982347,0.023738,0.018293,0.002595,0.065381,0.029889,1.906905,3.927609,1.589236,0.526112,0.131538,0.112328,0.040581,0.405819
645,0.079974,1,0.24246,0.120683,0.036212,0.954323,0.068952,0.065229,0.005378,0.028786,0.02423,1.709829,1.060578,0.641008,0.819243,0.092987,0.071777,0.013835,0.403777
646,0.070297,1,0.290937,0.077706,0.013845,1.025481,0.063047,0.054617,0.014798,0.074146,0.01515,3.197163,2.655146,2.525785,2.590291,0.116461,0.120753,0.081885,0.371289
647,0.078605,1,0.241064,0.068516,0.035389,0.988951,0.072085,0.041247,0.018459,0.018266,0.02957,1.652491,4.225943,1.649065,2.114891,0.077488,0.089204,0.046026,0.39669
648,0.077543,1,0.299413,0.103372,0.014441,1.028352,0.037517,0.017903,0.064189,0.061406,0.04883,1.265597,2.529739,1.515891,0.760689,0.104954,0.13242,0.039697,0.417185
649,0.087345,1,0.275267,0.096241,0.003785,1.038454,0.056263,0.053246,0.028908,0.042487,0.04398,2.332493,3.264077,1.729435,2.46685,0.10473,0.119238,0.068186,0.408989
650,0.099308,1,0.307451,0.071957,0.04141,0.987142,0.05645,0.050825,0.011667,0.021249,0.005814,0.947922,1.145568,2.460056,0.405954,0.110163,0.105808,0.028802,0.370272
651,0.089582,1,0.280227,0.134962,0.046788,0.954003,0.01309,0.013856,0.001318,0.019249,0.011004,2.515664,2.62977,2.593133,1.363159,0.094537,0.08247,0.021495,0.429812
652,0.136351,1,0.221388,0.075058,0.002409,0.993014,0.009656,0.020224,0.04844,0.045224,0.050275,3.477469,4.173743,1.392878,0.556296,0.090592,0.130381,0.064474,0.405198
653,0.104053,1,0.227161,0.064947,0.061065,1.006515,0.047911,0.002162,0.044577,0.039897,0.048925,3.719385,1.754535,0.487493,1.098659,0.115773,0.123147,0.050736,0.363529
654,0.153467,1,0.268211,0.070503,0.056181,0.987412,0.022996,0.029728,0.054828,0.015978,0.041514,0.806941,2.755604,1.40697,0.403477,0.064207,0.087735,0.054911,0.421043
655,0.149498,1,0.26816,0.125148,0.061019,0.961128,0.009374,0.030845,0.065424,0.082513,0.041965,1.391635,1.3623,1.3643,0.281663,0.084668,0.067336,0.063259,0.372805
656,0.080511,1,0.270334,0.088312,0.015261,0.950993,0.03899,0.026422,0.036418,0.058032,0.017406,1.487212,1.850391,1.646148,1.354739,0.065361,0.133987,0.019044,0.404649
657,0.100941,1,0.262542,0.097225,0.015953,1.002573,0.032502,0.040512,0.018862,0.079008,0.003055,3.266232,4.113179,2.98208,2.647354,0.084801,0.117556,0.083171,0.362393
658,0.105814,1,0.251957,0.094305,0.035637,0.975352,0.052251,0.05042,0.023342,0.010988,0.000255,3.425849,2.241238,3.252704,0.770865,0.076035,0.108214,0.081261,0.363446
659,0.125952,1,0.230597,0.077308,0.03244,1.029171,0.064272,0.027069,0.042336,0.081347,0.037281,3.002815,0.827129,3.385765,2.722223,0.078649,0.059557,0.04115,0.408042
660,0.084523,1,0.246244,0.112944,0.001699,1.020976,0.031447,0.011962,0.024516,0.045524,0.035363,2.479592,1.881481,0.684607,0.255011,0.077771,0.109758,0.013779,0.351044
661,0.102006,1,0.225711,0.129736,0.036584,0.994601,0.063175,0.074514,0.059617,0.035841,0.033375,2.134346,4.30736,0.773465,2.657676,0.129952,0.100777,0.031035,0.387142
662,0.13209,1,0.234804,0.062586,0.023676,0.965531,0.062723,0.002067,0.017219,0.018816,0.033757,0.427892,0.797268,2.25733,2.284672,0.1414,0.117542,0.068608,0.416659
663,0.083321,1,0.223196,0.080834,0.052388,0.98619,0.040791,0.075542,0.008997,0.024915,0.000045,0.48462,0.926764,3.564442,2.297146,0.137966,0.07282,0.072946,0.372685
664,0.151261,1,0.249006,0.083508,0.004866,0.983896,0.027855,0.026608,0.06713,0.067873,0.031932,0.590986,0.680331,1.624101,2.808468,0.087252,0.064824,0.019812,0.362095
665,0.067173,1,0.307559,0.071311,0.04582,1.025105,0.003205,0.006929,0.027088,0.009982,0.039563,1.09738,3.261332,2.481175,1.761095,0.079135,0.059956,0.063569,0.38687
666,0.093699,1,0.227573,0.069291,0.054462,0.987223,0.003023,0.016007,0.054315,0.047123,0.003508,2.869152,3.007692,2.610723,2.520459,0.141327,0.128406,0.08601,0.358202
667,0.11364,1,0.280873,0.094212,0.020748,1.022733,0.014192,0.029357,0.013683,0.076201,0.059556,2.679778,0.807501,2.509702,0.841573,0.136301,0.097908,0.044849,0.407389
668,0.129996,1,0.233903,0.080108,0.008319,0.975203,0.010229,0.058245,0.038778,0.064618,0.036006,2.899855,1.838429,2.487262,1.312031,0.08806,0.072999,0.051686,0.402092
669,0.142437,1,0.296286,0.058205,0.01032,1.021799,0.03719,0.058828,0.02188,0.046996,0.028896,3.287179,3.973835,0.138445,2.016332,0.113689,0.107657,0.059839,0.416693
670,0.126528,1,0.254989,0.119533,0.009716,0.962978,0.040038,0.058476,0.01498,0.081274,0.030084,4.001358,2.033199,1.896433,0.237478,0.117416,0.09531,0.058965,0.424041
671,0.150318,1,0.247305,0.058051,0.006555,1.034038,0.004459,0.014194,0.023569,0.038048,0.037011,0.308788,2.753618,1.70175,2.473654,0.110002,0.066335,0.065723,0.425085
672,0.126839,1,0.255557,0.139417,0.053116,1.031138,0.00812,0.043884,0.041119,0.073311,0.032375,3.515512,3.734172,1.768713,2.34093,0.128013,0.108486,0.023792,0.416915
673,0.110121,1,0.256704,0.111564,0.016018,1.014462,0.048494,0.075613,0.044775,0.014853,0.057701,1.383292,1.866831,1.899052,1.251838,0.069883,0.101606,0.032369,0.380288
674,0.133791,1,0.264305,0.102429,0.03437,1.00706,0.068697,0.0307,0.008149,0.048037,0.05285,4.036245,1.578298,1.204966,0.332264,0.118532,0.093441,0.027792,0.380007
675,0.11288,1,0.271169,0.09002,0.010185,1.031595,0.00533,0.025812,0.042069,0.060359,0.026555,0.201961,1.457266,3.052591,1.816352,0.140595,0.114339,0.054495,0.369781
676,0.074306,1,0.28974,0.103552,0.045305,0.949317,0.01601,0.015265,0.030479,0.06156,0.053405,1.589679,3.011935,0.686415,1.687815,0.071735,0.076274,0.084086,0.428125
677,0.098627,1,0.254627,0.093048,0.007155,1.010876,0.033733,0.016742,0.052075,0.083602,0.053922,2.119819,2.313476,2.061712,0.863373,0.107309,0.120659,0.057524,0.411214
678,0.088945,1,0.269642,0.137637,0.036493,1.018893,0.059662,0.058112,0.066277,0.028663,0.013079,0.830402,1.647555,0.612144,1.886235,0.133085,0.128308,0.08359,0.374222
679,0.082311,1,0.227861,0.068422,0.029594,0.975892,0.066441,0.025485,0.055321,0.026445,0.026203,3.796723,1.172296,2.155465,0.928527,0.121346,0.134431,0.020203,0.383243
680,0.109712,1,0.233131,0.055312,0.060335,0.963685,0.027213,0.029486,0.042664,0.051404,0.023282,0.709317,4.415312,3.029442,2.136267,0.111047,0.091772,0.091238,0.370126
681,0.08812,1,0.246373,0.063294,0.04557,0.994157,0.003258,0.006824,0.000352,0.049736,0.019938,3.734731,4.345456,1.939159,2.77007,0.07898,0.086385,0.04703,0.356659
682,0.121776,1,0.24189,0.062008,0.054513,0.989378,0.061662,0.046667,0.040956,0.055459,0.016121,1.500739,2.680083,1.1049,1.061774,0.099612,0.064015,0.061124,0.403947
683,0.133673,1,0.267187,0.085248,0.063229,1.005093,0.039928,0.038777,0.024322,0.050039,0.046391,1.167355,3.051862,2.308258,0.923412,0.12118,0.123782,0.059687,0.39096
684,0.094981,1,0.24467,0.06082,0.020024,0.964051,0.071264,0.053625,0.060698,0.066217,0.058202,3.811653,1.022783,1.737897,0.666604,0.089377,0.084824,0.036886,0.401801
685,0.153617,1,0.286777,0.084079,0.053998,1.00955,0.029247,0.053119,0.037058,0.051212,0.05355,2.206197,0.703486,1.237838,2.773074,0.140007,0.072076,0.032719,0.362172
686,0.075959,1,0.304346,0.100068,0.016451,0.974261,0.060257,0.0606,0.028361,0.029786,0.034135,2.496496,4.482901,3.239136,0.417988,0.134793,0.091884,0.045136,0.371366
687,0.113953,1,0.274651,0.127384,0.023216,0.958045,0.052365,0.017248,0.043061,0.004136,0.011582,0.96821,2.206979,2.442192,2.194383,0.128957,0.083826,0.017521,0.393907
688,0.122187,1,0.253615,0.101397,0.04635,1.036316,0.071348,0.071566,0.00686,0.059295,0.043322,3.892292,2.911268,1.457607,1.248345,0.083829,0.121288,0.061184,0.368341
689,0.118458,1,0.304169,0.123757,0.057042,0.987341,0.017753,0.065367,0.050519,0.060155,0.043266,0.258936,4.029401,1.255553,1.523814,0.087747,0.105626,0.058168,0.406852
690,0.144863,1,0.299164,0.08664,0.017454,0.959486,0.001121,0.022285,0.011394,0.019322,0.013145,2.580565,0.84182,2.200408,2.737198,0.095458,0.096374,0.08425,0.422691
691,0.142017,1,0.288349,0.064336,0.035974,1.001143,0.01886,0.068584,0.009963,0.039011,0.012541,2.378429,2.515241,1.527645,1.290033,0.073757,0.125907,0.041767,0.404556
692,0.075254,1,0.252349,0.124238,0.003577,0.963435,0.02475,0.021245,0.041949,0.052548,0.031428,3.489197,4.462515,2.529568,1.772784,0.111218,0.098028,0.033537,0.417731
693,0.073703,1,0.266673,0.107745,0.047206,0.9491,0.021696,0.06517,0.036014,0.07437,0.045579,0.55972,3.370073,0.115754,2.074179,0.142753,0.113024,0.081844,0.397542
694,0.079729,1,0.273909,0.116242,0.012622,1.004907,0.023071,0.056789,0.045839,0.014972,0.057984,0.749776,3.911951,0.373068,1.651386,0.078412,0.084914,0.089356,0.392678
695,0.108333,1,0.269373,0.113844,0.063695,0.966351,0.014252,0.058657,0.055162,0.077287,0.034693,3.769848,0.917681,0.577843,1.33334,0.130592,0.108802,0.033509,0.427701
696,0.14402,1,0.242811,0.080414,0.032367,0.963315,0.017394,0.037669,0.032369,0.011103,0.024294,1.24152,0.819222,0.774837,0.625483,0.101807,0.082384,0.073098,0.402316
697,0.100533,1,0.304524,0.119132,0.025477,0.995835,0.040416,0.024323,0.040401,0.077417,0.041008,2.367454,2.19518,1.846716,0.712711,0.098435,0.069092,0.085311,0.385918
698,0.094087,1,0.261091,0.113641,0.008574,0.993476,0.02226,0.016452,0.067308,0.061035,0.012419,2.255563,0.788879,2.116454,1.75278,0.080617,0.082807,0.029274,0.413301
699,0.06796,1,0.2557,0.052098,0.032733,1.000781,0.063789,0.009361,0.015751,0.072591,0.013759,0.88322,2.054148,1.968669,0.46766,0.13993,0.073494,0.013672,0.369582
700,0.10669,1,0.304608,0.096371,0.034998,1.016857,0.006209,0.013301,0.016493,0.027416,0.051424,0.605192,2.618566,1.320026,1.35933,0.101696,0.103456,0.051515,0.415853
701,0.089458,1,0.258911,0.091601,0.052447,1.022939,0.051016,0.078235,0.006941,0.03932,0.042113,2.081743,1.775905,1.976741,2.63979,0.068995,0.11627,0.024734,0.377395
702,0.115287,1,0.262209,0.097373,0.042822,0.971807,0.044226,0.031628,0.027268,0.071027,0.001946,3.832813,2.765562,2.838173,1.470412,0.079066,0.112899,0.065078,0.394577
703,0.099012,1,0.219256,0.11009,0.057365,0.955535,0.002775,0.029009,0.020751,0.026025,0.004651,0.738627,1.611094,0.606135,1.6447,0.087488,0.080295,0.080518,0.403171
704,0.125619,1,0.226923,0.091559,0.014001,0.990534,0.040668,0.058336,0.057043,0.04238,0.031881,3.360534,2.145094,2.353351,0.296167,0.084977,0.070491,0.021706,0.360614
705,0.127101,1,0.239856,0.118371,0.042265,0.959325,0.016762,0.005233,0.053178,0.037474,0.022224,0.706514,1.56393,0.620638,0.337434,0.063698,0.121698,0.055744,0.389278
706,0.118057,1,0.239997,0.061639,0.00464,1.024633,0.069344,0.077457,0.028117,0.045344,0.009302,3.592488,3.458607,1.013085,0.37201,0.133893,0.104878,0.01427,0.392416
707,0.132911,1,0.226769,0.11276,0.060391,0.98405,0.018731,0.028607,0.008435,0.080526,0.038326,2.385759,3.596054,3.212168,0.565113,0.069953,0.064558,0.035952,0.425711
708,0.135767,1,0.289969,0.115067,0.017647,0.972762,0.055367,0.074082,0.051375,0.049452,0.036897,3.616917,4.588929,0.75795,2.831923,0.109519,0.114039,0.074554,0.381419
709,0.141235,1,0.306266,0.075611,0.050889,0.968527,0.036391,0.043821,0.05924,0.029356,0.0294,2.91306,1.859728,0.329454,1.417257,0.119254,0.130123,0.061072,0.402282
710,0.079599,1,0.274865,0.12716,0.055203,1.020724,0.004122,0.005097,0.034352,0.024499,0.027866,3.136747,4.318602,1.08661,2.41453,0.107081,0.066127,0.046693,0.385243
711,0.132859,1,0.297457,0.105392,0.006792,1.020243,0.044525,0.015371,0.066732,0.053216,0.00222,1.611212,4.343267,0.564115,0.617267,0.131826,0.116401,0.045821,0.391095
712,0.135692,1,0.219585,0.053828,0.02359,1.029693,0.057578,0.066,0.026184,0.034085,0.03234,2.506051,1.731053,1.111169,0.235012,0.118077,0.068124,0.051636,0.397977
713,0.086647,1,0.274172,0.079283,0.006912,0.983387,0.022337,0.057622,0.028022,0.046256,0.004499,1.874628,2.33009,2.813416,2.542395,0.087103,0.103534,0.058213,0.410934
714,0.116821,1,0.284668,0.099886,0.030572,0.991767,0.059994,0.080121,0.021831,0.004535,0.051319,1.745002,2.460393,3.305214,2.491401,0.069607,0.083412,0.069112,0.357381
715,0.140888,1,0.2296,0.130942,0.024417,0.976222,0.016214,0.063827,0.013338,0.053253,0.047321,1.60265,1.570586,0.164272,2.157208,0.138073,0.124909,0.030427,0.377164
716,0.074611,1,0.26317,0.122342,0.011183,0.972262,0.021843,0.074777,0.019222,0.047574,0.039838,2.995864,4.366053,1.509409,0.867226,0.134328,0.095148,0.042243,0.414993
717,0.101074,1,0.301809,0.078438,0.037735,0.952145,0.042484,0.014302,0.006213,0.054235,0.033257,1.801812,3.547031,3.39787,0.424595,0.125357,0.059452,0.071612,0.377345
718,0.098315,1,0.240369,0.123994,0.039544,1.00385,0.076288,0.046203,0.04749,0.061679,0.027505,0.480689,0.750013,2.868102,0.318668,0.109649,0.130022,0.018168,0.429239
719,0.116671,1,0.295035,0.101444,0.035778,0.977548,0.044767,0.064349,0.004624,0.052223,0.032777,3.158839,3.159747,2.340648,1.532581,0.125452,0.128213,0.079458,0.420293
720,0.147954,1,0.297323,0.068741,0.06152,0.963815,0.001855,0.049191,0.045669,0.008492,0.031483,1.372862,3.104616,2.246685,1.180971,0.082483,0.098218,0.076957,0.357511
721,0.083524,1,0.275861,0.066299,0.058344,0.983969,0.004404,0.040124,0.020495,0.077066,0.023655,0.870323,1.723337,0.862467,2.054248,0.111296,0.115136,0.069745,0.368284
722,0.120783,1,0.305625,0.140055,0.049855,0.949702,0.006608,0.027607,0.019441,0.043991,0.007067,2.33983,3.721213,1.169428,0.591866,0.128574,0.07961,0.063416,0.421416
723,0.064522,1,0.22537,0.064757,0.033184,0.961388,0.047007,0.039499,0.037531,0.074883,0.032938,2.441819,3.680683,1.59544,0.429854,0.06944,0.06886,0.06462,0.401996
724,0.085798,1,0.243913,0.055076,0.049615,1.010957,0.066919,0.012029,0.039857,0.072225,0.005689,2.748485,3.584719,3.19111,1.4322,0.098694,0.106207,0.019876,0.381638
725,0.094558,1,0.281807,0.133991,0.039506,0.991214,0.025376,0.061604,0.00199,0.032433,0.009655,2.148283,0.702657,1.466633,2.716885,0.137468,0.121952,0.065666,0.396681
726,0.086766,1,0.277295,0.124416,0.047461,0.985947,0.013762,0.034762,0.043402,0.07095,0.032579,1.510165,2.151416,3.487163,1.285906,0.139117,0.056392,0.019193,0.418118
727,0.139915,1,0.228573,0.128779,0.024322,0.969619,0.00482,0.005789,0.057229,0.025598,0.030395,3.543563,0.693117,1.000616,0.396156,0.103337,0.059857,0.077898,0.42618
728,0.087976,1,0.249939,0.056333,0.027571,1.004415,0.003422,0.023015,0.026923,0.024698,0.034806,0.687173,2.391154,2.589181,2.562509,0.11694,0.115622,0.04976,0.394674
729,0.124402,1,0.219736,0.078051,0.032599,0.966812,0.040918,0.020123,0.055799,0.047263,0.014596,0.900199,0.990147,0.824589,2.402733,0.135978,0.093032,0.048637,0.356206
730,0.114475,1,0.277053,0.110027,0.031063,1.007367,0.065371,0.050544,0.001862,0.013764,0.01249,3.819422,0.881052,0.580381,2.531363,0.14023,0.063133,0.059418,0.414133
731,0.08099,1,0.307628,0.138542,0.056869,1.008479,0.056935,0.047148,0.014593,0.019411,0.010061,2.416404,1.965984,3.392491,0.827634,0.122052,0.131694,0.061862,0.424873
732,0.075606,1,0.254279,0.103944,0.017981,0.965318,0.070699,0.044125,0.018353,0.082152,0.035615,3.257806,0.664317,3.347592,1.397488,0.081458,0.082192,0.06278,0.422567
733,0.133362,1,0.224361,0.057405,0.005542,1.011803,0.03457,0.017785,0.00912,0.060738,0.040204,4.02175,4.021001,2.452465,1.748334,0.106784,0.072599,0.038707,0.375075
