Solution,D_RT,O_RT,R_RT,C_RT,D_TT,O_TT,R_TT,D_Cont,O_Cont,R_Cont,C_Cont,D_Ins,O_Ins,R_Ins,C_Ins,D_JLA,R_JLA,O_JLA,C_JLA
587,0.080855,1,0.200034,0.095939,0.034216,0.098434,0.055646,0.103259,0.077099,0.049253,0.045759,3.328522,2.899251,2.54002,2.345765,0.153239,0.129612,0.032774,0.329705
588,0.11102,1,0.187891,0.052816,0.047436,0.078014,0.050561,0.081605,0.076466,0.057894,0.03111,0.674449,0.298039,3.617428,1.212236,0.103116,0.10375,0.062428,0.37226
589,0.091723,1,0.190867,0.114056,0.04771,0.038345,0.042327,0.122021,0.111062,0.054718,0.033168,1.751102,2.055108,3.803293,1.228267,0.155931,0.123249,0.020518,0.362
590,0.10922,1,0.239339,0.061103,0.008592,0.065039,0.037263,0.105149,0.105759,0.094726,0.032656,1.152382,0.325738,3.756885,1.248379,0.095173,0.095259,0.02516,0.35768
591,0.055803,1,0.195859,0.075332,0.017369,0.101021,0.071742,0.058621,0.055803,0.032199,0.019365,1.004768,2.218631,1.569853,1.849805,0.125323,0.099018,0.081964,0.340678
592,0.084022,1,0.158245,0.116368,0.002489,0.034189,0.017205,0.109022,0.110415,0.089543,0.017689,2.815597,1.891527,1.758029,1.53944,0.120779,0.083715,0.07982,0.332374
593,0.04853,1,0.170954,0.130173,0.048494,0.045093,0.020755,0.063708,0.112652,0.068141,0.024331,3.855613,2.173229,1.64742,1.41041,0.154349,0.134146,0.06347,0.404103
594,0.085631,1,0.164093,0.062346,0.009742,0.055909,0.015122,0.099732,0.109312,0.049765,0.020952,1.626837,2.522796,2.716763,1.827913,0.100586,0.103188,0.070041,0.330448
595,0.102304,1,0.163715,0.054509,0.025851,0.041614,0.04996,0.108094,0.088895,0.089873,0.026966,3.415431,0.7457,1.580139,2.192788,0.161965,0.145128,0.05992,0.344059
596,0.080216,1,0.233553,0.086522,0.045682,0.091044,0.065974,0.074642,0.064539,0.059663,0.008589,3.296799,0.905621,4.081124,1.889323,0.135609,0.141806,0.078731,0.338818
597,0.058184,1,0.222635,0.080585,0.048163,0.080953,0.003079,0.05221,0.0969,0.088171,0.052055,0.909241,2.568418,2.678952,2.648647,0.155516,0.138882,0.081661,0.404672
598,0.050476,1,0.241222,0.053869,0.008561,0.087006,0.017124,0.07711,0.053487,0.066686,0.005698,3.168392,1.970407,2.756246,2.540177,0.094076,0.155998,0.071508,0.393558
599,0.105827,1,0.191213,0.122718,0.027729,0.071268,0.063501,0.052542,0.09482,0.091318,0.026894,0.426272,0.235108,1.953888,2.365437,0.119457,0.155603,0.084343,0.367048
600,0.100655,1,0.204918,0.073947,0.024403,0.028993,0.016425,0.12187,0.121289,0.051931,0.053807,4.194611,1.561934,0.687779,2.526841,0.162067,0.098916,0.093535,0.344969
601,0.074079,1,0.172334,0.071147,0.01698,0.028941,0.011234,0.106363,0.114542,0.065281,0.021739,2.070266,2.557546,1.342048,1.386448,0.088756,0.08206,0.071395,0.369869
602,0.037097,1,0.164261,0.128088,0.012097,0.033872,0.020486,0.114927,0.054992,0.065088,0.036714,2.654031,1.656422,4.390911,1.514811,0.109791,0.117271,0.047512,0.386695
603,0.026171,1,0.213332,0.081267,0.014504,0.054866,0.042214,0.072558,0.107652,0.037892,0.026641,3.106125,3.296677,1.782261,1.280341,0.118297,0.121575,0.063909,0.370099
604,0.02719,1,0.18292,0.081222,0.039853,0.065906,0.017876,0.077705,0.069163,0.050272,0.014582,3.109969,0.108416,2.531562,0.921663,0.099732,0.084013,0.089348,0.375728
605,0.111748,1,0.18855,0.05499,0.028008,0.093937,0.026941,0.055594,0.10754,0.037142,0.009886,2.219062,1.927287,4.133797,2.697624,0.127753,0.092948,0.025319,0.381469
606,0.07485,1,0.217466,0.063408,0.024192,0.075198,0.063161,0.081936,0.075189,0.067884,0.025162,3.320498,3.242815,4.597703,1.123063,0.090656,0.098298,0.092855,0.389068
607,0.112301,1,0.190719,0.092545,0.043529,0.072553,0.041449,0.083899,0.128799,0.072325,0.015492,1.979235,2.28076,1.420487,2.488351,0.119032,0.084249,0.09707,0.387666
608,0.113021,1,0.172479,0.11152,0.030676,0.09059,0.058586,0.096563,0.100489,0.074178,0.023198,3.050847,2.037606,2.192566,1.183636,0.151926,0.118081,0.039542,0.397209
609,0.103249,1,0.215568,0.069054,0.043453,0.035636,0.04662,0.113119,0.058329,0.110007,0.025269,2.440238,0.41665,4.336922,2.5146,0.09547,0.133753,0.03972,0.334199
610,0.114693,1,0.178408,0.074489,0.019303,0.090893,0.037859,0.070229,0.128702,0.081412,0.029992,3.962954,2.049471,2.483879,1.714413,0.147688,0.142343,0.019682,0.326727
611,0.049185,1,0.240554,0.115008,0.0207,0.113555,0.055542,0.06801,0.110642,0.042893,0.016574,3.438849,2.612333,2.331602,0.256789,0.11711,0.096084,0.091477,0.355791
612,0.091812,1,0.164484,0.058274,0.034967,0.074296,0.042926,0.113624,0.098228,0.083445,0.055726,1.132247,0.593399,4.322578,1.431723,0.113062,0.113864,0.072942,0.329184
613,0.096645,1,0.158561,0.056878,0.036438,0.097087,0.047027,0.099339,0.116525,0.085273,0.047376,2.788636,2.188728,4.15373,0.237521,0.148143,0.112411,0.019503,0.385458
614,0.057754,1,0.235922,0.10946,0.045995,0.079467,0.038256,0.116788,0.118629,0.10251,0.017072,2.94791,2.921589,2.871441,1.058327,0.093918,0.129389,0.025033,0.400641
615,0.072765,1,0.243215,0.073159,0.029328,0.095723,0.02242,0.108743,0.105542,0.081782,0.024493,3.024614,2.835235,3.737794,2.591508,0.152458,0.090098,0.085091,0.353176
616,0.102927,1,0.217289,0.065867,0.039524,0.070495,0.028207,0.094156,0.12223,0.093256,0.017277,3.577304,1.027273,3.203299,0.75456,0.115591,0.115414,0.069699,0.331435
617,0.086551,1,0.186999,0.124312,0.002298,0.10811,0.006852,0.063835,0.073563,0.10391,0.042748,2.021851,3.036961,2.861459,0.239894,0.13543,0.15524,0.036076,0.385206
618,0.056819,1,0.16179,0.125882,0.040947,0.109915,0.075452,0.073229,0.082944,0.046541,0.032728,0.869618,2.290082,0.755386,0.152497,0.160668,0.103287,0.087225,0.371766
619,0.061668,1,0.215512,0.056598,0.010593,0.042471,0.004615,0.058703,0.085949,0.100433,0.014164,0.289931,3.309648,1.415614,0.512016,0.139624,0.121371,0.047388,0.351536
620,0.036836,1,0.223895,0.134075,0.029588,0.049409,0.022692,0.112131,0.110771,0.045516,0.024927,0.663191,1.981804,1.594788,0.64022,0.156424,0.129023,0.079165,0.347032
621,0.087322,1,0.208484,0.105978,0.049684,0.032055,0.047698,0.062319,0.052119,0.079816,0.055485,2.830734,0.102191,2.895831,2.390243,0.104,0.093253,0.065073,0.353264
622,0.084763,1,0.233348,0.064702,0.035515,0.103532,0.047896,0.058421,0.06191,0.09086,0.008459,3.832105,1.54488,1.017114,2.27831,0.12414,0.125601,0.063327,0.334871
623,0.096559,1,0.212697,0.053403,0.005757,0.060438,0.065127,0.111559,0.108355,0.062028,0.005799,1.983513,1.415797,2.925744,0.415481,0.125517,0.135769,0.030352,0.360018
624,0.032896,1,0.198693,0.084716,0.047079,0.030004,0.048661,0.076583,0.11434,0.070526,0.011647,2.257541,2.699459,4.30925,2.384726,0.126971,0.127852,0.03936,0.405275
625,0.041766,1,0.18586,0.092663,0.014616,0.081605,0.017906,0.125263,0.071414,0.10299,0.035109,2.578341,2.480844,2.424722,1.286656,0.095912,0.14774,0.066476,0.358519
626,0.107255,1,0.194374,0.068734,0.031727,0.071987,0.04487,0.116054,0.091513,0.056127,0.001544,2.500065,2.771242,4.1178,1.350053,0.159648,0.111788,0.036595,0.385133
627,0.064119,1,0.161617,0.060262,0.019462,0.094521,0.006277,0.059497,0.056262,0.031397,0.037539,3.487046,2.718202,3.088426,2.209038,0.103057,0.132177,0.042282,0.345287
628,0.075169,1,0.171393,0.138977,0.019971,0.086307,0.008362,0.061082,0.069763,0.06138,0.028948,3.139762,3.186883,3.442047,0.319147,0.130777,0.089929,0.089516,0.35051
629,0.059275,1,0.218224,0.107568,0.024809,0.040463,0.037993,0.109947,0.121036,0.090779,0.023919,3.085613,1.217155,1.407018,1.520019,0.126365,0.151559,0.047821,0.399037
630,0.073576,1,0.238672,0.135224,0.041526,0.099522,0.044519,0.079177,0.100273,0.108674,0.042072,2.744715,1.710286,3.921723,1.754316,0.094593,0.150956,0.020434,0.37053
631,0.112417,1,0.223182,0.123962,0.012339,0.042233,0.022579,0.082975,0.085339,0.043897,0.048623,2.62502,1.900188,3.785846,1.651095,0.099332,0.140732,0.055447,0.342536
632,0.036478,1,0.198824,0.120983,0.051269,0.105275,0.043056,0.089896,0.07434,0.077649,0.021632,0.953737,3.211236,2.504161,0.26807,0.13593,0.151482,0.033031,0.343087
633,0.083751,1,0.21001,0.071816,0.033048,0.084053,0.010839,0.115625,0.07437,0.049831,0.01682,4.029362,2.139476,3.279119,1.655988,0.150342,0.085989,0.061291,0.328257
634,0.029037,1,0.23615,0.137358,0.031414,0.079686,0.001207,0.123626,0.09341,0.074956,0.024673,3.983852,1.552632,4.414632,1.27146,0.0863,0.103236,0.064343,0.328357
635,0.035501,1,0.16566,0.065481,0.021585,0.100252,0.021698,0.073955,0.100062,0.087138,0.035403,1.537157,0.538266,1.866106,2.424685,0.147386,0.088813,0.063655,0.375963
636,0.035876,1,0.202459,0.138253,0.017111,0.065592,0.064064,0.048413,0.094603,0.042294,0.022068,2.517967,1.95826,3.072424,1.414401,0.139464,0.12238,0.061839,0.390586
637,0.030053,1,0.193522,0.077186,0.049591,0.040837,0.014879,0.114137,0.109894,0.075029,0.038587,3.966753,1.584737,4.060183,2.246134,0.121846,0.087864,0.03513,0.383627
638,0.068363,1,0.225668,0.125025,0.010204,0.075856,0.028941,0.114197,0.066406,0.09964,0.002104,2.093099,0.303905,1.819307,1.566999,0.131286,0.133564,0.040745,0.393109
639,0.110199,1,0.228584,0.131427,0.006817,0.094779,0.021443,0.048226,0.100583,0.064736,0.050088,3.546388,1.917649,3.983569,2.507099,0.101524,0.13431,0.081972,0.388998
640,0.033648,1,0.209173,0.124464,0.030138,0.075762,0.030809,0.098194,0.058392,0.069161,0.023738,3.687378,1.168114,2.255669,1.901339,0.151017,0.106948,0.042041,0.403662
641,0.092715,1,0.216679,0.094302,0.049279,0.08495,0.052787,0.074831,0.071977,0.068401,0.009337,1.686996,2.48755,3.734888,0.981303,0.141193,0.117472,0.071621,0.371727
642,0.049119,1,0.214179,0.054734,0.01138,0.032897,0.007757,0.075187,0.118039,0.084556,0.036522,1.934752,1.214466,2.850203,2.220604,0.140511,0.089483,0.052429,0.35643
643,0.11128,1,0.220895,0.123504,0.008067,0.109954,0.013997,0.078124,0.105026,0.073155,0.036602,1.639762,1.476389,2.515155,0.549864,0.086497,0.127232,0.045894,0.378531
644,0.10391,1,0.188593,0.135748,0.013923,0.103586,0.001232,0.10231,0.121348,0.086184,0.038722,1.610329,1.207337,4.018727,0.316907,0.157178,0.122474,0.068294,0.352442
645,0.047524,1,0.161385,0.070454,0.04864,0.112903,0.063596,0.119781,0.074923,0.030584,0.0456,1.053496,2.328374,3.653047,1.158922,0.131628,0.144824,0.041575,0.401639
646,0.106597,1,0.229246,0.132034,0.010837,0.061199,0.061497,0.106824,0.067787,0.097809,0.038429,0.68913,1.2618,1.612928,1.70094,0.150759,0.11765,0.093752,0.349855
647,0.109575,1,0.214234,0.11231,0.023146,0.038862,0.047111,0.106201,0.12797,0.040181,0.030063,0.269621,1.456492,0.740188,2.61587,0.158852,0.099409,0.041435,0.395462
648,0.094129,1,0.213804,0.135974,0.009939,0.07426,0.061646,0.073665,0.090887,0.110513,0.052389,1.489412,2.199781,3.505725,2.203282,0.098597,0.14912,0.024384,0.357609
649,0.052107,1,0.196128,0.080881,0.024878,0.080902,0.015484,0.108412,0.120264,0.040866,0.029876,3.082525,0.928182,2.031006,0.649442,0.086108,0.111825,0.079654,0.364686
650,0.104542,1,0.215379,0.0671,0.043583,0.068301,0.029137,0.04969,0.093751,0.09835,0.040938,1.879604,1.348772,1.552148,0.49071,0.14903,0.113028,0.057297,0.385309
651,0.102191,1,0.154229,0.111187,0.044584,0.028809,0.059563,0.059883,0.090716,0.109931,0.035819,3.06799,2.744667,3.46076,1.953067,0.135782,0.160674,0.02551,0.387907
652,0.085825,1,0.174718,0.106289,0.027249,0.066574,0.027289,0.050206,0.050774,0.102097,0.044659,4.015011,3.088846,1.013395,0.734251,0.1094,0.124762,0.09018,0.358701
653,0.10036,1,0.178354,0.115959,0.017316,0.097229,0.036372,0.124056,0.126685,0.03649,0.004905,1.180688,2.393422,3.109081,0.222087,0.139781,0.122891,0.020075,0.350016
654,0.079425,1,0.224308,0.123423,0.032424,0.039588,0.074384,0.125765,0.103,0.04013,0.051202,1.048718,0.531456,1.05737,2.289097,0.110477,0.150332,0.027106,0.381073
655,0.08624,1,0.160475,0.052652,0.0402,0.11189,0.031281,0.070066,0.086639,0.080773,0.000244,1.175295,0.374609,1.630252,2.720328,0.127658,0.157174,0.084263,0.336757
656,0.042704,1,0.172014,0.072228,0.007436,0.066517,0.019681,0.10717,0.104845,0.081695,0.006226,2.158671,1.915041,2.404118,1.738501,0.130028,0.151738,0.039008,0.346899
657,0.101812,1,0.207684,0.136164,0.022564,0.065175,0.073814,0.058518,0.078515,0.063032,0.055265,1.27619,0.936145,3.743138,1.097102,0.087704,0.15675,0.05497,0.349469
658,0.074443,1,0.213236,0.139671,0.032183,0.098373,0.015204,0.077946,0.091681,0.060932,0.026109,3.734381,2.965436,2.345354,0.43044,0.112244,0.136264,0.028097,0.391656
659,0.066009,1,0.185243,0.123152,0.037125,0.083609,0.071034,0.122936,0.061288,0.070651,0.017933,2.18377,1.291385,1.161367,0.126849,0.136639,0.121131,0.084608,0.400873
660,0.030113,1,0.179172,0.107229,0.01494,0.099057,0.050772,0.047909,0.049586,0.030736,0.031791,2.013739,1.186583,4.350466,1.617429,0.086869,0.120031,0.059946,0.357531
661,0.104927,1,0.230129,0.097266,0.035597,0.082259,0.033462,0.094426,0.065277,0.095479,0.056194,1.035714,0.493377,1.244432,2.177316,0.11979,0.104042,0.049981,0.330616
662,0.101584,1,0.232168,0.118018,0.009331,0.073346,0.009579,0.057618,0.085593,0.073954,0.029248,2.242864,0.938807,1.957581,0.923253,0.089838,0.161199,0.097485,0.388251
663,0.100727,1,0.181118,0.09384,0.010525,0.040677,0.025216,0.110323,0.116815,0.062304,0.054437,3.194712,0.363105,3.588571,1.126205,0.102369,0.104086,0.05142,0.328829
664,0.087453,1,0.15867,0.133776,0.005975,0.113208,0.021548,0.112234,0.095496,0.082475,0.006008,3.933566,1.106743,4.647665,1.759557,0.112027,0.159664,0.087362,0.396071
665,0.055181,1,0.230931,0.136521,0.028507,0.10921,0.07655,0.109086,0.060336,0.053863,0.002068,4.077901,0.517176,2.985061,0.13651,0.101816,0.099377,0.028486,0.356927
666,0.059755,1,0.232649,0.085349,0.010921,0.044335,0.066686,0.053434,0.083889,0.045953,0.003804,0.458745,2.550616,2.155074,2.360609,0.136025,0.142842,0.058674,0.383152
667,0.048684,1,0.190556,0.139966,0.028246,0.027842,0.048236,0.058347,0.111299,0.038381,0.05316,2.891161,0.646595,4.536585,2.362916,0.139237,0.085296,0.053695,0.383264
668,0.03093,1,0.156805,0.135817,0.014843,0.080606,0.057201,0.083631,0.124596,0.094341,0.006351,0.309968,0.441033,2.479227,1.392794,0.157294,0.159031,0.04378,0.357271
669,0.094421,1,0.187955,0.076144,0.023309,0.041099,0.029467,0.068756,0.099342,0.098795,0.057313,3.726823,2.912631,0.904695,1.312941,0.140988,0.143836,0.061661,0.353487
670,0.034676,1,0.173343,0.089785,0.04828,0.094643,0.030265,0.12072,0.055549,0.078574,0.055039,2.857159,1.345117,1.919376,0.385302,0.148626,0.105592,0.070124,0.381277
671,0.05966,1,0.231292,0.056368,0.036979,0.034755,0.055572,0.079342,0.115982,0.05261,0.00314,2.916734,3.181037,2.569204,1.930209,0.144664,0.093064,0.052309,0.359539
672,0.062004,1,0.164643,0.116816,0.042858,0.097483,0.032891,0.061179,0.052756,0.043879,0.053673,1.114025,1.149741,4.575152,1.800208,0.145312,0.109722,0.067922,0.341223
673,0.04562,1,0.155367,0.122621,0.00272,0.09538,0.071359,0.048154,0.064682,0.061424,0.034125,2.777937,1.27551,3.316801,0.269463,0.161893,0.148317,0.096248,0.383789
674,0.034306,1,0.18043,0.059515,0.020864,0.086745,0.013005,0.098911,0.121837,0.047201,0.007234,1.42481,0.913662,2.580962,2.643876,0.119844,0.134456,0.090324,0.344647
675,0.0632,1,0.167398,0.053991,0.016579,0.086078,0.035348,0.093638,0.065134,0.075198,0.048024,4.152561,0.281427,3.855165,2.426844,0.142634,0.148723,0.029791,0.332647
676,0.083907,1,0.179987,0.051401,0.012434,0.029726,0.046352,0.073786,0.117678,0.092628,0.007171,3.972726,0.398022,4.416094,1.290449,0.107665,0.084691,0.052867,0.370181
677,0.096174,1,0.168454,0.131123,0.045318,0.097601,0.0681,0.085805,0.114139,0.072451,0.050137,3.204804,0.497486,2.696311,0.218797,0.148902,0.137755,0.097006,0.325437
678,0.098858,1,0.210173,0.09873,0.035424,0.033381,0.003272,0.048922,0.122906,0.041754,0.050979,2.603258,2.07567,3.812522,2.307305,0.160953,0.158337,0.0739,0.396276
679,0.088235,1,0.237058,0.134338,0.034574,0.030188,0.056066,0.062992,0.105625,0.084477,0.036528,3.096907,1.747382,3.932098,0.339575,0.159944,0.092418,0.084434,0.373191
680,0.040161,1,0.161844,0.129365,0.010677,0.06513,0.044676,0.050552,0.101171,0.055251,0.033601,2.225073,0.408774,2.499604,0.597435,0.108452,0.126172,0.051513,0.382994
681,0.039623,1,0.196002,0.127273,0.050988,0.044053,0.038762,0.107704,0.093535,0.031638,0.006447,0.511812,2.873838,4.066961,2.495375,0.160243,0.112165,0.057561,0.367934
682,0.030012,1,0.192814,0.106118,0.027453,0.071074,0.059411,0.050356,0.097614,0.10512,0.038972,2.552594,3.229639,3.207045,0.59345,0.150232,0.109175,0.059433,0.39573
683,0.070206,1,0.234125,0.087274,0.003116,0.111822,0.059747,0.088666,0.069892,0.105933,0.044151,2.141339,0.68252,1.533777,0.7888,0.098648,0.112346,0.073547,0.368755
684,0.097263,1,0.199182,0.137895,0.031574,0.039707,0.037673,0.104955,0.051871,0.095785,0.058315,2.043504,1.841121,2.618204,1.418689,0.147176,0.150462,0.090669,0.398222
685,0.100907,1,0.24337,0.123619,0.012505,0.098547,0.053353,0.057298,0.060179,0.073859,0.004011,2.354925,1.903515,2.462778,1.581364,0.111193,0.123876,0.05476,0.361361
686,0.096449,1,0.16885,0.093724,0.041249,0.091787,0.03674,0.094943,0.090499,0.05368,0.033437,1.869783,1.321715,3.547813,2.242875,0.122751,0.151331,0.048111,0.365291
687,0.091402,1,0.238422,0.059283,0.04722,0.066144,0.005262,0.09156,0.107155,0.086024,0.016142,3.079868,0.980894,0.950473,1.830652,0.131165,0.12895,0.085353,0.394404
688,0.066439,1,0.162212,0.09497,0.007028,0.063176,0.026029,0.06722,0.087154,0.107559,0.028867,3.019499,2.091332,3.682181,0.82766,0.150413,0.114391,0.066635,0.368668
689,0.108962,1,0.213893,0.055195,0.002869,0.102813,0.06052,0.111465,0.109539,0.041968,0.048972,3.174096,1.801002,2.957233,2.002059,0.159137,0.147921,0.050066,0.365734
690,0.026742,1,0.194057,0.126958,0.025741,0.042746,0.05127,0.069408,0.12627,0.049558,0.046041,3.582846,0.876984,3.006399,1.380883,0.118858,0.15497,0.028892,0.333152
691,0.10614,1,0.182647,0.079097,0.001631,0.105181,0.021253,0.116696,0.075395,0.088409,0.004289,2.984947,1.095464,4.139148,2.14191,0.132352,0.118889,0.024959,0.337055
692,0.059579,1,0.170673,0.075655,0.048614,0.085423,0.065219,0.070165,0.059975,0.09686,0.033483,3.723645,2.997676,2.17965,0.33503,0.096455,0.151164,0.020124,0.400037
693,0.083202,1,0.18604,0.106779,0.033955,0.106197,0.007925,0.106866,0.119312,0.057749,0.000612,0.825908,1.052517,1.602801,0.38714,0.15045,0.089775,0.075919,0.348625
694,0.09552,1,0.173664,0.081715,0.045268,0.071437,0.043713,0.114102,0.100772,0.081592,0.001409,1.585214,1.226305,3.828162,2.238245,0.156072,0.14828,0.031933,0.394878
695,0.058636,1,0.154338,0.08464,0.015525,0.035852,0.030883,0.054542,0.090316,0.1071,0.058049,2.911444,2.483971,3.607419,0.657527,0.086568,0.105313,0.046052,0.354697
696,0.027326,1,0.186171,0.109013,0.027115,0.10633,0.005771,0.091988,0.099368,0.078697,0.006765,0.887372,0.533916,1.163143,2.305477,0.093476,0.090979,0.028548,0.38055
697,0.107905,1,0.212897,0.065508,0.03972,0.10492,0.045324,0.116988,0.119353,0.050353,0.030121,4.228475,0.254672,2.525698,2.05147,0.158366,0.107743,0.09297,0.331015
698,0.054472,1,0.218069,0.090372,0.035711,0.068768,0.026627,0.073574,0.080961,0.066307,0.038354,3.741985,1.612261,3.444009,0.522127,0.105915,0.160957,0.031427,0.384306
699,0.080075,1,0.201458,0.083685,0.010165,0.102982,0.019358,0.081533,0.124581,0.080594,0.049319,3.614094,0.951517,3.676092,2.685621,0.146477,0.090694,0.028277,0.367336
700,0.098649,1,0.219121,0.060675,0.035315,0.09965,0.057866,0.064172,0.12725,0.063837,0.042975,3.806642,2.377388,3.767322,2.626637,0.153051,0.14379,0.037697,0.328615
701,0.054889,1,0.163424,0.059527,0.029692,0.041867,0.035535,0.06606,0.114107,0.048555,0.050255,0.397161,0.502998,2.024241,0.539132,0.0905,0.122797,0.085701,0.360927
702,0.05279,1,0.163277,0.129832,0.024704,0.077719,0.045104,0.066175,0.106089,0.108121,0.049387,2.433169,1.248672,3.632954,2.634169,0.129029,0.133289,0.073106,0.36668
703,0.075401,1,0.196659,0.08288,0.011689,0.060843,0.068301,0.082064,0.074813,0.061674,0.021321,4.061466,1.991151,2.344568,0.463967,0.099176,0.110894,0.057233,0.389873
704,0.088462,1,0.225776,0.139257,0.003875,0.079197,0.050057,0.069901,0.090378,0.049899,0.059671,3.127964,2.750125,2.441376,1.734299,0.154648,0.156696,0.0437,0.334676
705,0.053474,1,0.21614,0.066759,0.035546,0.112504,0.069143,0.124711,0.062057,0.034078,0.027547,1.739695,2.631102,1.306374,0.501055,0.129641,0.112692,0.051974,0.364529
706,0.031697,1,0.206934,0.063582,0.043652,0.048164,0.068789,0.110687,0.099246,0.101436,0.003712,3.383794,1.254705,1.485551,1.99527,0.152321,0.124369,0.041116,0.391858
707,0.083463,1,0.202342,0.10284,0.027971,0.087999,0.028347,0.053394,0.068679,0.059903,0.03251,2.311811,2.52756,3.536283,2.151771,0.101399,0.102732,0.034221,0.340767
708,0.041194,1,0.189197,0.096709,0.025174,0.106084,0.00451,0.07718,0.101898,0.048784,0.00188,0.391279,3.001707,2.340228,2.016011,0.136281,0.149039,0.072322,0.373907
709,0.045141,1,0.236602,0.140315,0.006867,0.083869,0.003935,0.086065,0.129263,0.047627,0.024635,2.51941,1.986914,0.831835,2.487727,0.14704,0.125813,0.090377,0.395573
710,0.053543,1,0.173299,0.082207,0.046445,0.063456,0.008475,0.074787,0.128041,0.100609,0.058371,2.452782,3.198147,1.62221,2.406854,0.109261,0.105951,0.093491,0.345903
711,0.066845,1,0.187796,0.092864,0.024116,0.114013,0.032649,0.047813,0.070235,0.06755,0.007144,1.920206,1.844099,3.548588,1.653494,0.09445,0.147117,0.077827,0.381731
712,0.061206,1,0.230215,0.111589,0.008672,0.114279,0.0183,0.049479,0.071094,0.06183,0.052693,2.214568,2.878102,2.103856,2.586649,0.098042,0.103801,0.082455,0.366771
713,0.052999,1,0.228412,0.111017,0.043109,0.050734,0.019285,0.118094,0.114489,0.076128,0.000834,0.417236,3.201293,4.162076,0.832741,0.143769,0.159804,0.026797,0.3655
714,0.049036,1,0.15808,0.099079,0.043077,0.061763,0.047448,0.110451,0.10257,0.072732,0.013116,3.59692,0.215406,4.507716,0.877479,0.137501,0.100596,0.036814,0.391508
715,0.034175,1,0.197099,0.073408,0.00919,0.091684,0.002016,0.065198,0.100627,0.071307,0.022555,0.441974,0.553947,1.704603,1.320728,0.126685,0.105759,0.062241,0.364876
716,0.097378,1,0.177414,0.080267,0.010442,0.06401,0.042572,0.108582,0.116178,0.105233,0.012088,3.040417,0.182697,2.744784,1.59129,0.160352,0.130439,0.072776,0.381762
717,0.06129,1,0.202583,0.117593,0.014161,0.090559,0.023194,0.054232,0.057036,0.070239,0.056279,2.338099,2.236286,1.455795,0.467706,0.098489,0.135694,0.054257,0.386595
718,0.030352,1,0.23162,0.090713,0.018682,0.078364,0.003529,0.089327,0.072446,0.063449,0.029072,0.692991,2.305313,1.026397,0.49654,0.149748,0.115896,0.037553,0.400742
719,0.071515,1,0.194655,0.087336,0.01487,0.061337,0.021649,0.060169,0.113156,0.088519,0.001653,0.714555,2.599886,2.435791,1.933765,0.164635,0.087921,0.038513,0.401281
720,0.066085,1,0.155135,0.057532,0.011644,0.048868,0.060745,0.091307,0.050371,0.079474,0.011489,2.302692,2.006717,1.354227,1.42327,0.104296,0.153384,0.024666,0.394565
721,0.067939,1,0.201018,0.074911,0.017785,0.097546,0.056584,0.05532,0.098095,0.094404,0.018606,1.255972,1.819984,3.171547,1.071979,0.107215,0.090248,0.042802,0.329617
722,0.081571,1,0.236789,0.120906,0.009357,0.05941,0.051751,0.065434,0.08285,0.097101,0.010101,2.725377,0.568586,3.59332,1.597807,0.145045,0.150224,0.025332,0.364463
723,0.031412,1,0.174169,0.109513,0.04879,0.058339,0.047633,0.101469,0.057749,0.065696,0.055132,1.534031,2.275705,3.092567,0.740146,0.158734,0.135788,0.080768,0.327122
724,0.046617,1,0.162469,0.097988,0.049045,0.049968,0.010037,0.078846,0.127435,0.108191,0.054244,2.232813,3.150883,1.230251,1.523467,0.156999,0.132235,0.040231,0.336151
725,0.105501,1,0.230976,0.112616,0.006343,0.097269,0.005599,0.123975,0.107063,0.088997,0.016365,2.286893,0.273721,4.546194,1.46422,0.113322,0.100447,0.022428,0.348924
726,0.033438,1,0.185511,0.067929,0.00987,0.087765,0.039453,0.083163,0.068035,0.0586,0.042505,2.297227,1.077488,1.41439,0.103828,0.156473,0.085341,0.087656,0.340314
727,0.073777,1,0.194185,0.066,0.048707,0.078646,0.034408,0.117081,0.125277,0.056976,0.039705,0.521895,1.340459,2.689587,0.16843,0.092509,0.148972,0.059163,0.346513
728,0.068069,1,0.222793,0.069286,0.027468,0.097719,0.042389,0.101201,0.106252,0.109136,0.040697,0.893362,2.445506,1.983408,0.870518,0.158923,0.120791,0.042925,0.382056
729,0.096333,1,0.154699,0.075533,0.044237,0.028737,0.013683,0.10292,0.102457,0.048272,0.023635,0.902706,0.667514,1.328973,2.242077,0.120152,0.134972,0.084211,0.370307
730,0.082905,1,0.222504,0.064376,0.050664,0.07079,0.043884,0.062019,0.109365,0.06191,0.044411,1.912964,2.345907,3.394206,1.448206,0.1049,0.138348,0.033095,0.337555
731,0.061871,1,0.23174,0.135119,0.035112,0.070882,0.032746,0.074118,0.118703,0.046008,0.016648,4.083385,1.807296,2.145896,0.435579,0.116205,0.093206,0.071823,0.377055
732,0.070945,1,0.219654,0.121719,0.001189,0.035017,0.07658,0.111977,0.078766,0.108908,0.016091,1.26462,0.451278,4.385746,2.474215,0.108855,0.142111,0.066211,0.343701
733,0.115313,1,0.184789,0.104287,0.032776,0.026122,0.060611,0.062543,0.066155,0.098321,0.055522,1.35851,2.875049,3.874015,1.227297,0.122459,0.140301,0.057692,0.351944
